,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
1027,The Streets - Re-Twist,WC,55,0.92,0.811,4,-2.892,0,0.117,0.159,0.0026,0.0935,0.602,97.117,5a251qN4R86hro8UZGuO4E,227867,4,hiphop
1028,Summertime In The LBC,Dove Shack,51,0.697,0.364,5,-9.504,1,0.0316,0.498,4.84e-05,0.0828,0.482,99.025,7yOze3trRklt4gGPGyjVwN,238800,4,hiphop
1029,Tonite,DJ Quik,55,0.965,0.449,0,-15.225,1,0.237,0.0502,1.17e-06,0.267,0.722,105.392,2hluGQtmPypU3tsQudCQ3U,323267,4,hiphop
1030,It's Okay (One Blood),The Game,49,0.608,0.875,7,-5.642,1,0.231,0.000921,0.0,0.125,0.589,163.443,5hg3xm9mxcz9Xb6r59y9Ow,257600,4,hiphop
1031,We Can Freak It,Kurupt,54,0.784,0.576,10,-8.171,0,0.157,0.00588,0.0,0.332,0.582,99.05,2OCTC6cPRdI3Dvdb25jRDC,250040,4,hiphop
1032,Supersonic,J.J. Fad,51,0.825,0.391,7,-15.962,1,0.202,0.000374,0.00188,0.0608,0.396,132.104,3G3lahQSMk4BHnap1i853u,232307,4,hiphop
1033,Runnin',The Pharcyde,63,0.754,0.785,10,-8.178,0,0.18,0.0287,0.00144,0.319,0.821,94.123,0XgpiStoxq1IJncYlPrvZ5,296267,4,hiphop
1034,Fellin' Myself,Mac Dre,53,0.836,0.575,0,-6.483,0,0.0585,0.0502,5.45e-05,0.231,0.656,99.985,4sqGlfDc7QCPvAvUBk4OKn,224813,4,hiphop
1035,Tell Me When to Go (feat. Keak da Sneak),E-40,58,0.857,0.751,1,-7.086,1,0.323,0.00642,0.000257,0.104,0.293,106.888,7eJ5kRpMNPAk7ccCDKywjH,237667,4,hiphop
1036,La Raza,Kid Frost,53,0.801,0.529,1,-14.875,1,0.0962,0.0406,0.000609,0.0936,0.721,106.965,3zCg6CUmhxHukbUs0nd7ar,209067,4,hiphop
1037,Foe Life,Mack 10,53,0.917,0.665,8,-6.053,1,0.0924,0.0816,0.0,0.196,0.808,91.082,28SF0lKRqso9SSTDpbv991,253800,4,hiphop
1038,Nothin' But The Cavi Hit,Mack 10,55,0.852,0.741,1,-5.435,0,0.134,0.0247,0.00106,0.0974,0.535,97.894,2rwmKpWW6o6anOhvcyiJOw,241360,4,hiphop
1039,5 shots,gianni & kyle,3,0.918,0.449,1,-5.702,1,0.0605,0.124,0.0,0.0595,0.481,91.978,3TDunFUqRM9gFqIo0DDTZf,181710,4,hiphop
1040,Cigarettes On Patios,BabyJake,67,0.754,0.725,7,-5.783,1,0.0528,0.319,1.19e-06,0.188,0.597,140.011,44yeuXXaEnaK5Cugptf7GH,207813,4,hiphop
1041,FUCK THE CLUB (feat. GOLDN),chillpill,57,0.761,0.742,11,-2.408,1,0.0368,0.0204,3.92e-06,0.109,0.67,138.012,4bbDlzPasNSFI1l69mx2zx,154790,4,hiphop
1042,By Myself,Christian French,68,0.685,0.553,1,-6.965,0,0.0667,0.359,0.0,0.654,0.695,130.022,6iRTYLWbxXtUz00KQIWiTN,184625,4,hiphop
1043,Just My Luck,Marc E. Bassy,67,0.617,0.64,8,-5.601,1,0.042,0.283,1.02e-06,0.164,0.346,156.98,2QsBAfiNmngcrZsOTznqBG,186497,4,hiphop
1044,Drinking Problem,Arizona Zervas,15,0.514,0.712,2,-7.281,1,0.334,0.428,8.77e-06,0.112,0.487,76.393,24YuYC6OnFqgSrc5eaMGcB,155893,4,hiphop
1045,239,BabyJake,49,0.783,0.569,9,-7.891,1,0.118,0.0594,3.1e-05,0.101,0.747,160.055,5qTL0KYAVSuLhcUyJYu3jV,158000,4,hiphop
1046,Sunflower Seeds,Bryce Vine,65,0.723,0.593,10,-5.816,1,0.0308,0.194,5.35e-05,0.217,0.273,92.985,4MJfCOcc2PpWOrUqOpvy1S,228610,4,hiphop
1047,Nostalgia,mike.,52,0.725,0.281,1,-12.257,0,0.466,0.181,0.0,0.119,0.136,73.887,0CUInR1eGTZHYExHsIqAnp,145882,4,hiphop
1048,CAROUSEL,Aries,65,0.541,0.773,8,-5.671,1,0.0537,0.13,0.0,0.215,0.551,149.887,7jahcsevTvePvdduUFVzpq,161400,4,hiphop
1049,Love And Fear,Felly,54,0.685,0.603,6,-5.764,1,0.0311,0.04,0.0,0.103,0.164,93.017,4Ban6RXVIZN0oahDoOEj5k,142540,4,hiphop
1050,FML,Arizona Zervas,82,0.822,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087,6lruHh1jF7ezgbLv72xYmf,223000,4,hiphop
1051,OCD (with Dwn2earth),Logic,67,0.679,0.758,1,-3.012,1,0.14,0.291,0.0177,0.209,0.237,82.08,5AebNkVaY2zcdNFCqPBIV7,291707,4,hiphop
1052,pop a pill,gianni & kyle,65,0.688,0.551,0,-6.299,0,0.229,0.184,0.0,0.159,0.558,162.118,15VIPlqNYLgN6T43kBAClE,180808,4,hiphop
1053,Frio,mike.,61,0.738,0.541,11,-4.985,0,0.214,0.295,2.25e-05,0.126,0.394,90.087,4z4OzUPgnHa4PYg9L6qqEs,178887,4,hiphop
1054,ur a bitch and i hate u cuz u broke my heart,Alec King,43,0.858,0.537,8,-8.069,1,0.0941,0.0878,3.31e-06,0.0971,0.645,98.058,5ezBv0C4IE3SjXoaDTNBM3,171435,4,hiphop
1055,Harm,Marcaux,47,0.895,0.27,11,-11.459,0,0.454,0.0415,0.0,0.15,0.543,89.991,4DENdZLRn861E6wu8TgXok,184840,4,hiphop
1056,droptopbitch,lilspirit,51,0.786,0.598,5,-5.328,0,0.041,0.567,0.0,0.0675,0.678,91.972,0kmgZpallCJyEQpH6i4tAp,134043,4,hiphop
1057,Outta Space (feat. Allday & Fossa Beats),JXN,53,0.68,0.57,6,-4.217,1,0.0721,0.324,0.0,0.096,0.764,84.87,1ey9sUYblG0wURc8JjDrKW,194567,4,hiphop
1058,Reckless,Healy,70,0.849,0.362,2,-8.585,1,0.41,0.519,1.62e-05,0.233,0.419,81.143,3UJS9aEUbtYO8kMl1IK1r3,237157,4,hiphop
1059,Past Life,Trevor Daniel,65,0.583,0.627,3,-5.882,1,0.0343,0.144,0.0,0.219,0.535,159.921,3JjY4IgdeK1w8qMBm0yWyw,181112,4,hiphop
1060,Let Me,Harry Hudson,52,0.633,0.665,2,-6.197,0,0.0422,0.526,1.53e-06,0.106,0.528,159.992,4VKGADogaj5CkOAbpW6E1P,132000,4,hiphop
1061,Acid Dreams,MAX,65,0.817,0.509,0,-4.17,1,0.0839,0.146,2.53e-05,0.111,0.77,99.988,3XEdqQtGHAM5huMrs3RaKN,183930,4,hiphop
1062,Is She Really Gone?,30,43,0.673,0.677,2,-4.747,1,0.0709,0.0524,0.0,0.2,0.659,139.949,4qM2fl6n3ONcj4RUrUmNlH,210857,4,hiphop
1063,blocked,contradash,22,0.708,0.534,1,-5.811,1,0.15,0.015,0.0,0.368,0.464,100.031,5rhWIr9NmeuwRU3MFC8LBM,143290,4,hiphop
1064,3am in Chicago,Brendan Bennett,44,0.76,0.628,0,-6.75,1,0.0428,0.127,6.76e-05,0.0632,0.835,105.992,4Uqva3pLS6FYEQSzxwUWnC,182505,4,hiphop
1065,Energy Therapy,Rapta,42,0.842,0.615,9,-9.066,0,0.199,0.384,0.0,0.11,0.572,120.08,2n0UDOEs3B9whuC78u0JIT,161072,4,hiphop
1066,My Love,Jack Gilinsky,62,0.66,0.714,10,-4.706,0,0.0668,0.153,0.0,0.0553,0.441,172.097,6Lgi0kDsSMAalC69EMtrGe,158038,4,hiphop
1067,Free Porn Cheap Drugs,G-Eazy,67,0.502,0.682,4,-5.125,0,0.0269,0.17,1.21e-06,0.0988,0.325,128.881,2NSCi7JG99IZgJPAk0T74G,200653,4,hiphop
1068,Heartbreak Anthem,Kyd the Band,56,0.694,0.621,0,-7.738,0,0.0411,0.201,0.0,0.35,0.813,146.015,4QGMTeYTBJjpNx6O0T2Ike,178961,4,hiphop
1069,Drunk & I'm Drunk,Marc E. Bassy,57,0.783,0.554,10,-4.5,1,0.0444,0.146,0.0,0.0783,0.37,120.048,4OK9L5YHE3pVQWJjNqK56k,236040,4,hiphop
1070,Nikes On,Healy,61,0.825,0.313,9,-9.563,1,0.217,0.635,0.000166,0.107,0.242,82.989,5z14e4rPImlgk40W33dt0U,162289,4,hiphop
1071,fuck up,gabriel black,46,0.753,0.582,10,-6.162,1,0.0312,0.211,0.0,0.124,0.76,90.019,36LJzV2SXlO0NZUOaO1xNH,108667,4,hiphop
1072,Something Restless,Felly,44,0.581,0.515,9,-7.102,1,0.0624,0.287,0.0,0.114,0.108,156.227,0D5EqXh9jZv546NSSgVFwY,136919,4,hiphop
1073,Mess,Trevor Daniel,69,0.655,0.56,9,-7.97,1,0.0389,0.124,3.75e-06,0.106,0.0917,154.957,4Zc4kyc7VSdZNF9wFeBIcz,168484,4,hiphop
1074,Just Keep Goin',tobi lou,69,0.775,0.412,2,-11.789,1,0.141,0.403,0.0,0.148,0.658,139.967,65lskbT8WoXr7GT3YVjRqW,312000,4,hiphop
1075,Diva (feat. Lil Tecca),The Kid LAROI,79,0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,7gVwgc8b3XnO87TpmXXFA5,172005,4,hiphop
1076,Wood v2,Felly,46,0.634,0.439,1,-12.346,0,0.365,0.702,5.76e-05,0.104,0.615,76.067,4wA6GVa1OR3WLWMMiktsCD,244800,4,hiphop
1077,Dangerous (feat. blackbear),DeathbyRomy,56,0.43,0.626,9,-6.219,0,0.0491,0.0158,0.0,0.38,0.613,99.702,7bw4hAqx7oUwvIFKOn0Acq,126479,4,hiphop
1078,We're Just Kids,Call Me Karizma,50,0.662,0.613,0,-6.636,1,0.0608,0.278,5.39e-05,0.0867,0.427,149.937,172McM02MWq8dZ0njL7hWy,189333,4,hiphop
1079,nothing2prove,lilspirit,48,0.804,0.466,6,-8.347,1,0.0566,0.151,2.79e-05,0.101,0.437,94.945,2jCpDfVWEkYmQGqwB4Xd4N,95898,4,hiphop
1080,Palm Trees,Blake and Miles,46,0.666,0.524,5,-9.859,1,0.255,0.216,0.0,0.0892,0.449,156.039,7p8IKYGrSR4ppeW6Tjbmv4,227692,4,hiphop
1081,Misses FL,ALX,53,0.833,0.531,5,-7.449,0,0.12,0.389,0.000319,0.16,0.906,93.977,4eDahoYb3UTxDcwf3qOy1X,115038,4,hiphop
1082,Mom's Whiskey (feat. Kota the Friend),Marlon Craft,56,0.794,0.543,11,-7.789,0,0.225,0.438,0.0,0.113,0.223,119.877,3ZPqsNlUyRHebbc6r5gSDD,218250,4,hiphop
1083,I Remember,Kato On The Track,39,0.762,0.793,0,-5.495,0,0.225,0.308,0.0,0.315,0.511,84.079,6ddxSkfDxR8krMcheEmuzL,221890,4,hiphop
1084,Dangerous,Alec King,48,0.928,0.419,5,-6.625,0,0.233,0.192,0.0,0.103,0.764,101.111,2QbkV07GpqyRwUZ1ue0ml0,153442,4,hiphop
1085,Cruel Intentions,Delacey,70,0.677,0.878,11,-3.497,0,0.213,0.0883,0.0,0.154,0.227,90.048,7E91ECLi2J4L21tEX0RBHn,192571,4,hiphop
1086,HEAVY HITTER,Jack Harlow,58,0.886,0.646,7,-7.214,0,0.189,0.0418,0.0,0.16,0.867,98.03,7zJld1LpGmLsPt8IGOc0KL,147260,4,hiphop
1087,Stuck Up,Music With Edgar,62,0.876,0.484,4,-12.57,1,0.31,0.1,0.0,0.141,0.62,110.096,582UuerUL1zx7IyudPW9Mo,111429,4,hiphop
1088,no one wants to dance anymore (feat. Yung Pinch),Johan Lenox,24,0.602,0.606,7,-4.559,1,0.0588,0.0776,2.92e-05,0.168,0.39,138.963,0mNCOFiP4cLapsN3Krqr8v,169413,4,hiphop
1089,7PM,Alec King,41,0.747,0.704,8,-5.726,0,0.255,0.0962,0.0,0.114,0.657,154.036,42nMZOvTbseCgjFfGwFTbZ,163440,4,hiphop
1090,Sorry Mama,phem,54,0.677,0.572,1,-7.283,0,0.259,0.272,0.000759,0.103,0.184,169.956,4nFen8CTpkKWCzsJd7cH6D,205880,4,hiphop
1091,California,Anthony Russo,56,0.736,0.493,10,-7.224,1,0.0592,0.265,0.0,0.247,0.364,141.997,6ae29ZzSPYq61ARnOn3CGh,189296,4,hiphop
1092,Long Nights,Abhi The Nomad,49,0.65,0.591,7,-9.289,1,0.167,0.185,0.0,0.294,0.717,171.941,6CFTyE4NSXSakklU5ddCuI,170233,4,hiphop
1093,To My Detriment,Kato On The Track,44,0.547,0.732,2,-5.614,1,0.403,0.0858,0.0,0.195,0.655,173.787,57KJTMwMC8H6cs03TMyCFD,176750,4,hiphop
1094,Dose of Reality,Kid Quill,52,0.759,0.474,10,-9.684,1,0.219,0.408,0.0,0.077,0.466,99.873,61zb8BReU0aAX8EoVhcgQe,213069,4,hiphop
1095,That’s Why (with GOLDN),ILLENIUM,56,0.487,0.621,2,-4.676,1,0.0333,0.091,0.0,0.132,0.178,140.04,4HQwS0eDQ57zOER0fp7DoD,252913,4,hiphop
1096,Ysl,Koi,45,0.819,0.364,4,-7.111,0,0.363,0.012,0.0,0.165,0.348,159.941,27b6RwIrpgK0xYZMH1dc7M,149625,3,hiphop
1097,Way Up,Alec King,55,0.818,0.766,5,-5.508,1,0.166,0.0673,0.0,0.138,0.622,143.029,0GfH9NYVyg6AJuD40QtMmf,213321,4,hiphop
1098,Darkside (feat. marcos g),Rence,39,0.72,0.45,0,-7.959,1,0.0379,0.0521,0.0,0.0774,0.423,102.005,27zEfVnApfWASVE3ZGe6DM,173120,4,hiphop
1099,ROXANNE,Arizona Zervas,93,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,696DnlkuDOXcMAnKlTgXXK,163636,5,hiphop
1100,I THOUGHT YOU GOT ME (feat. Benny The Butcher),Russ,57,0.703,0.36,9,-8.527,0,0.234,0.338,0.0,0.0981,0.578,90.027,73LgPgGhYMHNavdtZ7gW9e,261667,4,hiphop
1101,Falling (Summer Walker Remix),Trevor Daniel,66,0.691,0.573,1,-4.669,1,0.0344,0.169,0.0,0.076,0.267,127.085,3doHXO2n8mAW8XkIFeapTZ,173592,4,hiphop
1102,Take Your Time,Ricky James,29,0.801,0.543,11,-7.229,0,0.0464,0.397,0.0,0.116,0.591,141.823,7dnkYnxn0ApCeFJa3s6X5t,165634,4,hiphop
1103,Let Her Go,The Kid LAROI,76,0.763,0.542,3,-6.753,0,0.148,0.639,0.0,0.113,0.504,142.031,0c6SqvH32BMgbEFvpHc2gs,122113,4,hiphop
1104,hate u btw,Rence,44,0.8,0.466,0,-5.445,1,0.0525,0.0639,9.7e-05,0.161,0.663,115.997,7AMdvx9l1INRFzdrPSPIOO,134906,4,hiphop
1105,Miss Me,Joseph Black,53,0.734,0.596,6,-10.023,0,0.324,0.118,0.0,0.107,0.317,98.024,5y6wOadQ0RZfGZkOey0deO,159171,4,hiphop
1106,Cedar Creek,Marcaux,40,0.789,0.295,1,-13.132,1,0.682,0.527,1.52e-06,0.0897,0.395,79.98,00cuBG60nfVz8qUN24OgYt,223333,4,hiphop
1107,Roller Coaster,Ricky James,39,0.646,0.569,1,-6.185,1,0.0463,0.0793,1.05e-05,0.116,0.288,74.995,0VXM2l7PXML0G9HVJeVj5M,182000,4,hiphop
1108,'Bout It (feat. Daniel James & Benjamin O),Jeremy Zucker,54,0.892,0.619,10,-5.728,1,0.0968,0.21,0.0,0.0818,0.92,130.983,0AIL1m3mlMi98wKOaJ7uoG,263359,4,hiphop
1109,Half Nelson,Yes Please,42,0.693,0.665,7,-6.668,1,0.0425,0.233,0.0,0.318,0.849,143.97,2rkU8YCfozcUOUJS2VwXZ9,193562,4,hiphop
1110,Fear of Heights,WizTheMc,7,0.807,0.584,11,-4.898,1,0.0881,0.0946,1.26e-06,0.0771,0.772,95.01,4Xgv8iqT6AAearXTbT5LqK,174316,4,hiphop
1111,Jordan Belfort,Wes Walker,68,0.86,0.719,11,-4.325,0,0.33,0.125,0.0,0.0799,0.496,160.049,6qMXubogFdMrvVMJwqATzd,207912,4,hiphop
1112,PAID MY DUES,NF,72,0.812,0.784,2,-4.208,1,0.248,0.136,0.0,0.109,0.38,145.995,18czZN7uruOjftj71Kt8oj,211644,4,hiphop
1113,Hollywood,Hearts <3,40,0.663,0.718,2,-6.582,1,0.0457,0.331,0.0,0.148,0.304,157.962,4ksIwnIFJ9ocwik1cgPkiZ,115443,4,hiphop
1114,Met Too Young,30,40,0.681,0.636,4,-7.125,1,0.099,0.478,0.000144,0.115,0.557,102.04,2qiadkWrq9h1i34Ut7KeTh,173067,4,hiphop
1115,This Feeling,mike.,54,0.715,0.672,9,-8.155,1,0.127,0.411,0.000459,0.152,0.361,92.085,5SECgk6Gf1TVMy2FApJmSO,191765,4,hiphop
1116,Lilac,ripmattblack,43,0.958,0.599,4,-6.512,0,0.046,0.0294,0.000333,0.0675,0.963,126.008,6BIjpMn45bE2CI10805R37,167619,4,hiphop
1117,All Night Longer,Sammy Adams,66,0.712,0.649,1,-4.753,1,0.063,0.000652,0.0,0.0683,0.616,127.028,1vNn7rVQT6UtEW1NGH53fT,177093,4,hiphop
1118,Stan Smiths,Cannon,39,0.764,0.703,0,-5.354,1,0.0932,0.263,2.95e-06,0.192,0.839,100.001,3aV6llTW0aRg0Db852uaC7,207886,4,hiphop
1119,Hate Fuck,Lucius P. Thundercat,38,0.872,0.732,0,-7.001,1,0.0711,0.00954,0.0,0.0889,0.812,140.011,4Kp5EilxWm9lk7iWd63f3A,236571,4,hiphop
1120,Wash My Hands (feat. Marc E. Bassy & Collett),Lata Harbor,49,0.52,0.727,0,-4.262,0,0.37,0.289,0.0,0.183,0.81,177.989,5elOY4NWIN3Es04m7VQia0,210337,4,hiphop
1121,MARITIME GIRL,Johnny High,39,0.853,0.359,4,-10.253,0,0.298,0.318,1.74e-06,0.111,0.817,160.021,3ayMnAwCxwIVV2K2nI4K2Y,156000,4,hiphop
1122,Blue! Red! Yellow! Green!,Ryan Leahan,37,0.71,0.398,1,-10.721,1,0.0497,0.275,0.0,0.166,0.467,133.936,0v4rPyL20O3gfsirhiN8HE,173731,4,hiphop
1123,The Valley,Cape Lions,40,0.626,0.553,1,-9.19,1,0.0415,0.0716,0.111,0.104,0.334,149.946,6T80ReUh05rGw3ALQMVGrH,192414,4,hiphop
1124,Bad Dreams,Alec King,41,0.759,0.782,10,-6.511,1,0.0704,0.104,4.53e-05,0.0918,0.419,79.985,1mwvVtk7LbpJ1JZiZhCvAi,204000,4,hiphop
1125,Love Forever (Fascinated),Barny Fletcher,36,0.49,0.783,7,-6.606,1,0.377,0.000656,0.0,0.281,0.62,178.099,48iFz9pekxTCq6h1Yx0OPe,231463,4,hiphop
1126,hot girl bummer (with Khea) - Khea Remix,blackbear,66,0.775,0.569,6,-7.408,0,0.0507,0.133,0.0,0.355,0.626,129.911,3h4crsrQtBOhLrewXZ8w3D,135692,1,hiphop
1127,Sunday,NEFFEX,48,0.713,0.684,0,-7.949,1,0.0917,0.115,0.00562,0.111,0.493,170.086,3oRUQyAprzflAxHOUrNZhg,172235,4,hiphop
1128,Body In My Bed,Mac Hunt,36,0.669,0.443,0,-8.5,1,0.188,0.419,0.0,0.113,0.832,156.098,0wkRAGApmXici7n7I8ENI9,133427,4,hiphop
1129,It Gets Better,Brendan Bennett,40,0.678,0.756,2,-9.425,1,0.133,0.219,0.0,0.11,0.463,149.973,1B8DQpZpEeTatMn9tOULWm,165000,4,hiphop
1130,Perfect Wave,Shwayze,37,0.633,0.468,4,-8.821,0,0.0523,0.58,0.0,0.165,0.377,144.925,0mPkyixm9AzMsf3Q6cqXrq,162945,4,hiphop
1131,Comic Sans (feat. Jack Harlow),AUDREY NUNA,54,0.905,0.518,1,-7.87,1,0.0556,0.0622,0.000444,0.218,0.315,126.986,63kJcTnJu3qis6h5MX2nnB,152535,4,hiphop
1132,I'm Not Worth It,NEFFEX,62,0.755,0.57,10,-7.005,1,0.0533,0.253,2.34e-06,0.0998,0.325,102.007,6BzlLiOjvDEwms9DJRdpM3,192941,4,hiphop
1133,WHERE'D YOU GO?,Quadeca,63,0.674,0.701,1,-6.592,1,0.16,0.352,0.0,0.11,0.55,94.902,585JltIzCOVg0LtzyrHBgH,143440,4,hiphop
1134,OLD SOUL (feat. G Herbo),2KBABY,50,0.903,0.626,8,-7.643,0,0.195,0.041,0.0,0.17,0.672,113.008,4oxTzn8u6xDrM3xUKItiM9,256991,4,hiphop
1135,Running Through My Mind,DeJ Loaf,43,0.397,0.689,0,-8.652,1,0.0509,0.0519,0.000172,0.288,0.459,167.957,3iU4lKimVijNtWIHwu00Yt,185840,4,hiphop
1136,Dope Boy,Calboy,56,0.902,0.681,2,-8.051,0,0.319,0.109,0.0,0.177,0.566,120.01,5LQdrtiHFr1fsx7ndugyhD,128040,4,hiphop
1137,Barbarian (feat. Lil Tjay),Calboy,63,0.667,0.648,6,-7.838,0,0.152,0.135,0.0,0.108,0.579,149.927,5NAheKWXXFvj86udnCMiYD,243280,4,hiphop
1138,Took Her To The O,King Von,63,0.86,0.62,1,-6.465,1,0.375,0.00335,0.0,0.133,0.479,159.98,0kSnpKOS1bUguBGe2z661G,194586,4,hiphop
1139,No Passes,DeJ Loaf,51,0.782,0.556,1,-6.693,1,0.102,0.0177,1.38e-06,0.312,0.23,91.012,3tUn0JIC2RQjJEOk2SJ1OM,199069,4,hiphop
1140,Permanent,Comethazine,63,0.885,0.54,1,-8.559,1,0.242,0.0363,0.0,0.338,0.865,140.018,1w9a84nSrTyjNjYviMYvJh,84960,4,hiphop
1141,Soul Cry,Lil Zay Osama,49,0.639,0.54,1,-10.392,0,0.373,0.0535,0.0,0.104,0.142,128.03,0y3wbMG47LOjRQNIlJfcMk,162607,5,hiphop
1142,Same As Us,King Von,49,0.721,0.808,10,-4.866,0,0.336,0.22,0.0,0.102,0.511,100.733,6KwMXFvpVOlQQRsY47b3ec,112727,3,hiphop
1143,First Amendment,Calez,2,0.859,0.556,1,-6.948,0,0.209,0.0218,0.00144,0.113,0.271,157.052,7kCUTGZWmA53pjyEmMiQY6,160510,4,hiphop
1144,Career Day (with Lil Durk feat. Polo G),Only The Family,60,0.837,0.493,8,-10.128,1,0.277,0.0159,0.0,0.108,0.285,85.081,2WrL8vwjup2a1lNsjWeFst,159138,4,hiphop
1145,Gucci Gucci (feat. Gunna),Lil Durk,65,0.87,0.668,11,-5.898,0,0.15,0.25,0.0,0.113,0.41,82.524,37WQ7WJ6FpU0qw4CLNn3Qj,168727,4,hiphop
1146,OMW,Vic Sage,36,0.624,0.641,2,-4.615,0,0.0673,0.0501,0.0,0.137,0.145,74.988,7ua8BA0nivD7RPSzpvZfZ6,156060,4,hiphop
1147,No Friends,HappyBirthdayCalvin,57,0.724,0.773,7,-4.714,1,0.127,0.14,0.0,0.141,0.464,75.051,0SvRG311cvJOdlYGuavP7C,158556,4,hiphop
1148,Lorna Love,Rahli,42,0.66,0.591,9,-7.293,0,0.273,0.0833,0.0,0.146,0.525,169.928,2UVgVlKj5Bnw7D3GenZhbR,183173,4,hiphop
1149,Let Me Rock,Zay Hilfigerrr,45,0.745,0.188,3,-10.533,0,0.0657,0.432,0.0019,0.106,0.378,149.93,0EIx6nDJU4tNXz6HpKh0ps,166452,4,hiphop
1150,In The Closet,Chief Keef,52,0.659,0.545,2,-6.746,1,0.321,0.00023,0.0,0.165,0.167,141.85,24poIkwtwSaIWXME9iSPph,158869,4,hiphop
1151,Pick Yo Homie Up,Lil Zay Osama,43,0.826,0.587,7,-10.566,1,0.362,0.00206,3.07e-06,0.0878,0.434,149.961,6nbJRr3rjpqcNW099VYwjZ,140800,4,hiphop
1152,Bad Vibe (feat. Lil Tjay),YSN Flow,58,0.711,0.69,3,-5.235,0,0.152,0.065,0.0,0.0702,0.856,77.51,0PWVikbRM7c9Il4TI1AG4x,184839,4,hiphop
1153,OD,DDG,62,0.827,0.507,2,-4.806,1,0.146,0.0901,2.16e-06,0.111,0.232,75.554,1TRzbzsln0Y7eqi9WM1yzM,154920,4,hiphop
1154,VS Ideas,Rockie Fresh,46,0.477,0.635,6,-7.513,0,0.367,0.435,0.0,0.0964,0.533,74.885,08CXfbjS2asFXRbEodNY73,115200,4,hiphop
1155,Not A Rapper,42 Dugg,62,0.888,0.715,8,-3.377,0,0.274,0.128,0.0,0.0898,0.557,120.106,0qnHywpYq7D2SGMpuHEasL,107771,4,hiphop
1156,Antidote,Mother Nature,29,0.489,0.832,2,-6.115,0,0.166,0.0283,0.0,0.163,0.671,133.688,2hzEk5u7s7v3n4JPKiNv2Q,190079,4,hiphop
1157,Perc 30 - Remix,Rahli,46,0.868,0.784,1,-9.616,0,0.719,0.102,0.0,0.0493,0.609,130.047,6WlQFnW1OdqJX2HI87sm9X,224093,4,hiphop
1158,"Bullets With Names (feat. Young Thug, RJMrLA & Lil Duke)",Machine Gun Kelly,66,0.884,0.901,1,-2.394,1,0.146,0.113,1.54e-06,0.126,0.725,148.114,7wUI9IJZFCeFfh33Li4MYv,169047,4,hiphop
1159,FA,Stalley,39,0.626,0.758,2,-7.984,1,0.505,0.545,0.0,0.183,0.608,150.696,7dMVTmTMXhcq2mvHYKaxGc,152600,4,hiphop
1160,Sick and Tired,Q Money,34,0.888,0.654,7,-7.086,0,0.372,0.00171,0.0,0.146,0.537,143.991,4PDNeZVShVZQHbxIMsM6F0,214465,4,hiphop
1161,Like That,YSN Flow,47,0.724,0.825,2,-4.038,1,0.0418,0.168,0.0,0.141,0.325,92.954,4Qp9qdNsa37wmvndhoFpS9,154274,4,hiphop
1162,Death (feat. DaBaby),Trippie Redd,72,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,6YfTl5YupXOQBKiJJLrxcw,172196,4,hiphop
1163,Keitel Sword,Kembe X,36,0.775,0.639,6,-6.092,0,0.331,0.217,0.0,0.317,0.175,115.163,1jvTKYU3dPQlbRn2iHZMHE,204565,4,hiphop
1164,Hot Shower,Chance the Rapper,76,0.899,0.509,9,-8.04,1,0.387,0.00157,0.0,0.0573,0.599,150.001,00ko9WaS4jOX1kEk3gvHjf,225924,4,hiphop
1165,Rap Referee,Heavy Steppers,42,0.626,0.743,1,-5.848,1,0.467,0.0033,0.0,0.14,0.119,150.013,44TDIGB4O1IGkCyJ2Vo9Ce,162084,4,hiphop
1166,Grave Digger (feat. Young Thug),Doe Boy,50,0.894,0.6,11,-9.139,0,0.383,0.0137,0.0,0.104,0.464,143.989,5qjZn9TOqo7nwkAJNEhOaJ,173918,4,hiphop
1167,Prescription,YSN Flow,52,0.803,0.58,5,-6.658,0,0.0452,0.0818,0.0,0.207,0.902,145.109,6wVQPCYbVTMx59KRuZU42U,162310,4,hiphop
1168,RICCHEZZA,Justin Rarri,52,0.792,0.6,0,-6.502,0,0.324,0.56,0.0,0.326,0.816,162.987,65PPvyGhxYXrDnKizkVX1t,166400,4,hiphop
1169,Trust Issues,King Von,56,0.826,0.693,1,-4.675,1,0.0721,0.155,0.0,0.122,0.348,134.971,2WRn4AHv6hXK7914MExhze,213333,4,hiphop
1170,Can't Let It Go,Neisha Neshae,30,0.776,0.79,1,-3.887,1,0.0482,0.0437,0.0,0.0949,0.602,91.959,3fEjBNjeFd5ECnP492fAfh,167960,4,hiphop
1171,Pressin (feat. King Von),Sada Baby,55,0.846,0.565,7,-9.561,1,0.291,0.0308,0.0,0.328,0.674,90.984,2BWWOc4BWEqgKDL2OtYkgl,170110,4,hiphop
1172,Just Rap,Rahli,40,0.754,0.565,1,-9.901,1,0.424,0.214,0.0,0.0714,0.269,143.805,4mNix8A13AruuXpDLZzmXc,136766,4,hiphop
